649,Reebok model 1,4.55,4,364,2388
650,Skip Shot model 1,5.64,156,348,3953
651,Roll Out model 2,0.00,0,0,96
652,Roll Out model 3,119.24,67,96,1037
653,Z-Ball model 2,05.79,145,56,416
654,Pinch model 1,5.55,117,275,90
655,Marty Hogan model 2,05.73,174,126,1055
656,Gemini model 1,9.94,55,264,2339
657,Spalding model 2,03.49,150,160,360
658,Johnson model 4,5713.40,28,196,1952
659,Santa Anne Company model 1,6.08,132,305,2602
660,Skip Shot model 2,57.07,158,233,2104
661,Roll Out model 2,76.09,78,380,2923
662,Bubble Face model 1,5.48,15,150,8
663,Wilson model 4,0352.95,194,377,3455
664,Spalding model 4,5145.50,107,360,2729
665,Roll Out model 1,0.17,173,235,1799
666,E-Force model 1,1.35,177,223,2648
667,Bubble Face model 1,2.85,24,69,1212
668,Spalding model 3,021.02,113,62,1311
669,Pinch model 4,0955.69,79,115,2836
670,First USA model 3,280.95,153,139,1459
671,Pro Kennex model 1,0.00,0,0,616
672,Wilson model 1,3.10,195,204,2337
673,Nelson model 2,87.68,71,335,3688
674,Skip Shot model 4,5818.35,152,394,1940
675,Pinch model 3,926.19,179,339,3409
676,Bubble Face model 1,2.25,24,121,1761
677,Wilson model 3,167.73,92,134,817
678,Ellis model 1,3.56,25,260,1307
679,Ellis model 2,34.25,94,329,1977
680,CourtPlay model 1,0.00,0,0,302
681,Spalding model 3,757.83,113,11,832
682,Pro Kennex model 2,65.04,196,233,3161
683,Swain model 3,982.34,170,261,1634
684,Santa Anne Company model 3,829.68,14,140,763
685,Z-Ball model 4,0105.16,145,53,3503
686,Bubble Face model 2,00.83,96,327,631
687,CourtPlay model 2,18.01,169,161,778
688,Bubble Face model 1,6.40,166,365,21
689,Spalding model 4,7553.03,184,19,3681
690,Marty Hogan model 2,40.96,174,315,3298
691,Reebok model 3,962.60,134,71,3467
692,Nike model 3,794.80,23,349,2106
693,First USA model 1,2.97,87,22,2035
694,Genesis model 3,022.47,175,349,2077
695,Beefcake model 2,95.28,45,183,3102
696,Bubble Face model 1,2.01,139,366,410
697,E-Force model 4,3571.41,83,252,115
698,Santa Anne Company model 4,6420.60,14,71,3954
699,Z-Ball model 2,04.29,70,61,2316
700,Pinch model 2,60.85,117,207,1712
701,Pro Kennex model 3,253.37,193,78,3946
702,Spalding model 1,8.54,184,323,2000
703,Nelson model 3,603.30,148,223,716
704,Spalding model 2,0.00,0,0,2605
705,E-Force model 1,3.85,83,86,532
706,Gosen model 1,1.90,59,215,2182
707,Head model 1,3.54,52,163,3930
708,Santa Anne Company model 2,70.57,132,181,413
709,Wilson model 1,7.47,95,367,244
710,Roll Out model 4,1613.89,3,310,246
711,Johnson model 3,019.22,19,301,3344
712,Z-Ball model 4,2434.33,57,30,2493
713,Pro Kennex model 2,53.64,46,49,2028
714,Reebok model 2,66.41,181,355,2094
715,Z-Ball model 4,3433.52,40,122,930
716,CourtPlay model 4,1989.48,20,113,471
717,CourtPlay model 1,0.00,0,0,1463
718,Roll Out model 4,1010.10,78,216,54
719,Beefcake model 3,684.44,86,221,3184
720,Ektelon model 1,2.38,178,370,3087
721,Z-Ball model 2,55.90,29,36,758
722,Swain model 4,5915.83,41,294,3206
723,Z-Ball model 1,8.50,70,61,1972
724,Nelson model 2,59.39,148,387,1617
725,Genesis model 2,42.75,175,38,2637
726,Ellis model 3,235.00,188,176,522
727,Gosen model 1,9.57,135,60,3336
728,Ellis model 2,66.05,104,282,2519
729,Nike model 4,1843.21,23,164,2606
730,Roll Out model 4,8119.30,78,354,1813
731,First USA model 3,146.69,87,32,1178
732,Nelson model 2,29.06,144,287,1614
733,Roll Out model 4,6211.95,63,144,824
734,Gemini model 3,966.40,176,351,417
735,Ektelon model 2,92.06,88,168,112
736,Santa Anne Company model 2,69.88,132,218,383
737,Bubble Face model 3,205.70,142,338,2102
738,Pinch model 1,7.00,179,86,1522
739,Swain model 2,34.86,10,323,627
740,First USA model 1,5.16,172,13,702
741,Z-Ball model 2,00.70,126,20,286
742,Ektelon model 3,504.70,88,350,656
743,Gosen model 2,0.00,0,0,3162
744,CourtPlay model 3,140.57,84,176,805
745,Marty Hogan model 2,40.34,199,336,1185
746,Beefcake model 3,413.61,48,153,2778
747,E-Force model 2,04.54,83,252,3942
748,Z-Ball model 1,4.34,157,71,3016
749,Beefcake model 1,9.83,31,346,3374
750,Swain model 4,0199.95,170,270,947
751,Santa Anne Company model 1,0.08,198,33,3512
752,Nelson model 1,0.53,136,286,1400
753,Swain model 3,095.28,154,273,1997
754,CourtPlay model 3,746.52,18,306,1053
755,Santa Anne Company model 4,2306.85,6,143,1971
756,Marty Hogan model 3,446.10,11,6,1411
757,Pro Kennex model 1,3.52,186,179,1244
758,Ektelon model 3,932.95,88,139,3906
759,Ellis model 2,05.92,74,330,3139
760,Ellis model 3,829.96,85,2,1073
761,Bubble Face model 1,8.82,96,183,3909
762,Reebok model 3,134.74,160,94,1224
763,Spalding model 1,9.54,100,85,420
764,Reebok model 3,774.87,160,220,1670
765,Nelson model 3,015.30,71,367,216
766,First USA model 2,13.09,120,221,1995
767,Head model 4,3262.65,33,197,696
768,Pro Kennex model 2,96.33,186,1,2584
769,First USA model 3,0.00,0,0,2169
770,Ellis model 4,7398.10,104,142,233
771,Wilson model 2,75.43,53,373,2804
772,First USA model 2,91.24,138,353,3337
773,Pro Kennex model 3,181.98,46,189,2825
774,Gemini model 2,78.99,58,264,1623
775,Bubble Face model 1,7.80,2,58,1129
776,Bubble Face model 1,4.51,142,248,1958
777,Bubble Face model 2,12.06,97,60,3429
778,Bubble Face model 4,7845.06,24,87,886
779,CourtPlay model 1,1.52,169,161,2413
780,Bubble Face model 2,22.97,96,143,2431
781,CourtPlay model 2,60.28,84,270,2161
782,Pro Kennex model 4,0463.29,109,344,2224
783,Head model 4,1617.80,197,183,3282
784,Spalding model 3,417.14,150,75,2145
785,Reebok model 2,0.00,0,0,2985
786,Bubble Face model 2,35.18,97,141,1106
787,Roll Out model 3,103.28,69,55,1217
788,Nike model 1,9.09,23,289,1545
789,Reebok model 2,07.70,60,315,3495
790,Marty Hogan model 2,61.17,93,291,3206
791,Genesis model 1,3.57,147,227,1511
792,CourtPlay model 1,7.56,20,42,2770
793,Marty Hogan model 2,0.00,0,0,301
794,CourtPlay model 2,24.11,169,161,3011
795,Reebok model 4,3494.24,134,197,3944
796,Reebok model 4,4662.28,160,361,2842
797,Wilson model 1,0.60,194,377,1493
798,Skip Shot model 2,92.39,185,328,1187
799,Roll Out model 2,28.23,128,298,1476
800,Bubble Face model 3,393.68,49,328,3188
801,Ellis model 3,788.46,104,369,909
802,Z-Ball model 2,01.57,116,125,2703
803,Ellis model 4,4360.34,74,126,1009
804,Roll Out model 4,5229.85,162,377,518
805,CourtPlay model 3,760.35,18,159,2960
806,Z-Ball model 4,7450.06,29,86,1199
807,Reebok model 4,4453.03,68,262,784
808,Roll Out model 1,9.90,99,263,1999
809,Spalding model 3,853.76,184,201,808
810,Genesis model 3,976.85,175,38,3989
811,Head model 2,02.67,52,352,2184
812,Nelson model 3,659.66,71,311,2618
813,Z-Ball model 3,076.62,130,68,3321
814,Spalding model 4,9889.56,184,132,3726
815,Skip Shot model 3,649.71,105,107,599
816,Pro Kennex model 1,8.72,76,277,3113
817,Skip Shot model 4,0601.26,158,22,2351
818,Marty Hogan model 4,5836.64,93,195,844
819,First USA model 2,73.77,101,381,2405
820,E-Force model 2,74.39,83,86,1974
821,Beefcake model 1,2.70,56,217,3773
822,Beefcake model 2,93.91,38,285,1035
823,Marty Hogan model 1,3.44,65,187,2820
824,Wilson model 2,37.07,53,304,434
825,Bubble Face model 2,47.44,166,62,3001
826,Reebok model 1,4.63,118,161,3028
827,Nike model 2,57.77,141,280,2361
828,Nike model 3,493.08,190,207,215
829,Bubble Face model 2,0.00,0,0,3991
830,Marty Hogan model 1,0.00,0,0,3473
831,Santa Anne Company model 3,006.76,132,259,993
832,E-Force model 3,288.81,81,176,881
833,Genesis model 4,0.00,0,0,3714
834,Spalding model 4,1441.42,184,357,1378
835,Ellis model 3,216.74,16,390,1390
836,Roll Out model 1,6.33,78,292,1191
837,Roll Out model 4,1706.77,69,146,1213
838,CourtPlay model 2,31.41,39,295,2817
839,Wilson model 1,8.46,51,202,548
840,Pro Kennex model 4,8987.48,36,68,3184
841,Head model 1,3.46,197,387,3237
842,Spalding model 4,4945.29,100,384,3285
843,Pinch model 4,9565.98,179,203,3639
844,Beefcake model 1,7.39,38,159,2778
845,Nike model 4,7704.77,190,188,2306
846,First USA model 1,1.89,120,344,3981
847,Reebok model 1,6.24,160,332,357
848,Ellis model 3,686.29,25,147,3520
849,Swain model 1,7.60,10,357,1209
850,Nike model 1,0.77,190,257,811
851,Johnson model 4,1609.04,28,328,2940
852,Swain model 3,417.13,17,358,2500
853,Beefcake model 1,9.57,48,59,1845
854,Gosen model 1,2.98,123,66,3780
855,Ektelon model 1,4.02,102,357,2899
856,Santa Anne Company model 3,578.22,161,233,3837
857,Ektelon model 1,7.57,112,234,1117
858,Ektelon model 2,12.72,112,170,42
859,Ektelon model 3,045.10,178,46,1954
860,E-Force model 2,86.69,82,294,1673
861,Swain model 4,5638.63,10,11,1448
862,Roll Out model 3,281.12,3,97,3955
863,Z-Ball model 1,8.12,143,93,3227
864,Swain model 4,6646.10,154,322,3107
865,Ellis model 4,3257.92,85,212,3942
866,Nike model 1,4.77,22,62,3920
867,Beefcake model 3,930.76,56,381,779
868,Pinch model 1,3.93,179,68,1825
869,Genesis model 2,34.60,183,93,1941
870,Gemini model 4,1887.50,55,143,2216
871,Head model 3,386.42,191,64,2285
872,Head model 3,652.96,122,105,1183
873,Head model 3,763.26,149,183,1729
874,Ellis model 1,3.20,80,170,3640
875,Bubble Face model 4,1142.86,142,263,2561
876,Wilson model 3,734.77,194,351,1852
877,Roll Out model 2,0.00,0,0,2613
878,Wilson model 4,5547.24,75,10,2532
879,Ektelon model 2,76.87,88,43,1044
880,Johnson model 1,9.67,115,157,1351
881,CourtPlay model 4,3294.27,20,248,759
882,Z-Ball model 1,1.23,40,53,2952
883,First USA model 1,8.21,87,22,948
884,Spalding model 4,6068.32,150,367,1748
885,CourtPlay model 4,9188.79,18,306,3474
886,Wilson model 4,5994.92,163,289,1376
887,Pinch model 3,039.30,117,270,762
888,First USA model 3,059.68,172,28,2999
889,Head model 2,06.94,52,231,3758
890,Gosen model 3,494.73,111,394,1866
891,Bubble Face model 4,1977.73,54,100,2566
892,CourtPlay model 1,8.11,169,68,3865
893,Spalding model 2,26.59,182,168,1470
894,Pinch model 3,400.17,179,25,3330
895,E-Force model 2,26.61,177,261,1364
896,Swain model 1,8.36,170,142,2287
897,Roll Out model 2,60.80,63,268,685
898,Marty Hogan model 4,5384.95,13,204,3436
899,Marty Hogan model 4,8210.55,65,296,3807
900,Roll Out model 2,14.70,3,97,3943
901,Wilson model 2,85.45,95,38,3273
902,Roll Out model 3,435.41,164,1,2011
903,CourtPlay model 2,55.69,18,149,2992
904,Genesis model 4,3318.83,147,167,391
905,Nelson model 3,669.00,136,146,3372
906,Spalding model 3,702.32,107,278,1790
907,CourtPlay model 1,9.37,18,159,2296
908,Bubble Face model 1,0.00,0,0,826
909,Ektelon model 1,4.09,102,397,3024
910,Pro Kennex model 2,03.51,159,334,2818
911,Johnson model 3,240.55,28,23,3361
912,Pinch model 1,9.13,32,209,3329
913,Nelson model 3,221.90,77,339,2312
914,Genesis model 2,37.34,183,340,1067
915,Beefcake model 2,08.63,56,383,1542
916,Gosen model 1,9.59,135,56,236
917,Beefcake model 1,2.41,86,230,2618
918,Roll Out model 3,807.66,63,207,1466
919,Johnson model 1,5.63,200,343,2555
920,Spalding model 3,016.88,8,299,2240
921,Marty Hogan model 2,42.81,199,336,123
922,E-Force model 2,76.80,180,199,739
923,Z-Ball model 4,2712.36,126,91,2821
924,Genesis model 3,096.65,147,208,2216
925,Nike model 4,7342.97,23,95,3281
926,Pro Kennex model 1,3.59,159,152,3005
927,Nike model 4,7676.62,22,259,2638
928,Bubble Face model 3,253.89,24,106,2225
929,Santa Anne Company model 4,4589.19,132,291,3436
930,Bubble Face model 3,643.93,15,252,3652
931,Pro Kennex model 3,063.46,159,34,1415
932,Nelson model 3,741.97,137,61,2800
933,Bubble Face model 3,431.07,142,73,1660
934,Head model 3,947.80,146,95,3710
935,Gemini model 4,0085.78,58,46,1161
936,Ektelon model 2,82.50,88,249,1378
937,Genesis model 4,6844.28,30,134,2748
938,Bubble Face model 3,722.14,166,45,3929
939,Pro Kennex model 4,4871.27,109,114,2243
940,Bubble Face model 2,93.29,139,225,955
941,Swain model 4,0887.63,10,303,879
942,Swain model 3,330.39,10,198,3444
943,Wilson model 4,1324.69,98,350,1696
944,First USA model 2,22.54,168,139,844
945,Nike model 1,5.88,22,259,2622
946,Spalding model 2,14.92,107,46,3060
947,Roll Out model 4,5920.93,63,351,2520
948,CourtPlay model 2,58.74,18,187,905
949,Roll Out model 2,31.89,67,292,2404
950,Pinch model 3,208.25,79,115,3373
951,Pinch model 1,9.64,140,166,454
952,First USA model 3,572.36,87,217,2911
953,Ellis model 4,7484.52,37,123,607
954,Ektelon model 1,1.19,88,60,2301
955,Z-Ball model 3,717.45,130,26,1215
956,Marty Hogan model 4,9399.38,11,239,1900
957,Gosen model 3,155.36,21,218,3402
958,Head model 1,8.01,52,311,212
959,Spalding model 1,3.17,150,153,3294
960,Head model 1,9.26,149,211,2818
961,Nelson model 2,23.56,77,283,748
962,Marty Hogan model 3,096.40,199,1,223
963,Beefcake model 4,0698.76,45,381,1687
964,Nelson model 4,0.00,0,0,3006
965,Z-Ball model 3,757.23,130,385,563
966,Pinch model 4,9793.95,117,200,3527
967,Pinch model 3,883.15,32,29,40
968,Bubble Face model 1,2.46,97,59,898
969,Genesis model 4,8828.88,30,379,3639
970,Z-Ball model 4,4031.52,26,261,1494
971,E-Force model 3,600.06,165,206,963
972,Marty Hogan model 4,9597.59,65,196,724
973,Pinch model 4,8708.57,179,321,3584
974,Bubble Face model 3,953.46,24,287,827
975,Bubble Face model 1,4.23,15,252,3182
976,Nelson model 1,3.43,148,342,3423
977,Roll Out model 2,29.97,128,306,1669
978,Swain model 2,97.60,154,85,5
979,Head model 3,636.70,191,217,623
980,Roll Out model 1,9.29,99,94,2231
981,Head model 4,5048.38,52,242,353
982,First USA model 2,48.29,64,17,3539
983,Reebok model 4,7359.81,118,63,3120
984,Nike model 4,0261.39,141,280,2233
985,Roll Out model 3,484.73,3,97,619
986,Skip Shot model 2,11.22,89,120,3234
987,First USA model 3,269.77,138,285,1887
988,Bubble Face model 3,247.00,66,105,186
989,Wilson model 1,5.79,163,51,1954
990,Nike model 2,46.94,190,238,3764
991,Beefcake model 3,075.50,151,340,431
992,Beefcake model 4,1660.19,48,119,140
993,Roll Out model 2,35.70,78,281,3544
994,Head model 2,40.85,146,351,2043
995,Nelson model 4,0158.22,144,130,2775
996,Spalding model 4,0763.37,184,227,633
997,First USA model 1,0.09,153,71,1534
998,Skip Shot model 1,9.91,152,104,659
999,Bubble Face model 1,3.74,97,357,2147
1000,Ellis model 4,0043.83,188,83,3123
1001,Ellis model 3,016.59,94,400,28
1002,Roll Out model 4,0870.53,99,282,1837
1003,Skip Shot model 4,0359.83,156,76,666
1004,Johnson model 4,0.00,0,0,1586
1005,Roll Out model 2,21.57,128,162,3762
1006,Swain model 1,5.10,170,288,3100
1007,Johnson model 3,695.21,200,343,3657
1008,Nike model 4,6489.58,103,118,2117
1009,Pinch model 4,7964.16,79,318,192
1010,Santa Anne Company model 1,3.26,161,233,1171
1011,Reebok model 4,2169.36,4,126,1902
1012,Spalding model 4,8553.45,1,74,2923
1013,Marty Hogan model 2,98.11,13,122,3862
1014,Swain model 2,88.99,189,131,1134
1015,Beefcake model 3,296.52,56,287,1969
1016,E-Force model 2,63.15,35,387,634
1017,Gosen model 1,1.95,135,56,2241
1018,Bubble Face model 3,502.85,139,225,3253
1019,Ellis model 4,9060.29,94,400,2228
1020,Genesis model 2,75.24,175,131,1039
1021,Skip Shot model 3,890.86,27,213,2344
1022,Z-Ball model 1,9.71,143,15,3772
1023,Spalding model 1,2.38,1,175,2016
1024,Reebok model 4,2734.18,118,31,2720
1025,Z-Ball model 2,64.52,40,94,1131
1026,Pro Kennex model 1,5.79,76,365,588
1027,Ellis model 1,1.11,25,208,244
1028,Bubble Face model 4,3952.89,15,280,979
1029,Santa Anne Company model 3,950.67,119,350,3871
1030,Ellis model 1,4.99,188,83,2052
1031,Z-Ball model 2,62.06,57,30,2868
1032,E-Force model 1,0.61,165,314,2318
1033,Pinch model 4,5766.50,117,99,893
1034,Nelson model 2,07.82,148,387,588
1035,Pro Kennex model 4,0.00,0,0,2415
1036,Wilson model 3,896.83,195,7,728
1037,Roll Out model 3,125.60,99,156,2447
1038,Wilson model 4,8799.12,53,354,353
1039,CourtPlay model 4,9976.41,169,105,1162
1040,Gemini model 3,033.51,176,285,285
1041,CourtPlay model 2,23.37,18,306,51
1042,Reebok model 3,847.19,4,153,1452
1043,Z-Ball model 4,8169.07,29,174,1260
1044,First USA model 3,827.14,138,22,3002
1045,Wilson model 2,91.05,53,106,3040
1046,Beefcake model 1,7.84,151,231,576
1047,Santa Anne Company model 2,65.96,6,140,3501
1048,Santa Anne Company model 4,7684.36,125,91,916
1049,Bubble Face model 3,269.26,142,265,3326
1050,Roll Out model 1,5.38,78,385,536
1051,Head model 1,7.43,33,98,2159
1052,Ellis model 2,93.85,85,130,2666
1053,Skip Shot model 1,6.60,105,368,2648
1054,Pinch model 4,4835.94,121,50,1949
1055,Gosen model 4,9692.05,135,56,1218
1056,Spalding model 3,002.78,184,8,2804
1057,Nelson model 4,5083.81,148,387,3587
1058,CourtPlay model 3,089.16,20,42,2543
1059,Ellis model 3,560.68,104,359,46
1060,Spalding model 2,15.13,107,315,920
1061,Santa Anne Company model 1,6.75,90,104,3557
1062,E-Force model 3,706.24,83,147,2542
1063,Johnson model 2,0.00,0,0,1237
1064,CourtPlay model 1,6.32,20,42,7
1065,Beefcake model 2,80.47,56,299,1759
1066,Pinch model 3,964.44,117,158,3608
1067,Spalding model 1,8.77,107,89,3413
1068,Pro Kennex model 1,6.55,76,84,454
1069,Genesis model 1,4.85,183,253,3297
1070,Pro Kennex model 4,2554.62,109,344,707
1071,Pro Kennex model 2,25.44,186,237,3334
1072,Reebok model 1,0.10,181,104,994
1073,Z-Ball model 2,82.23,57,114,2357
1074,Nike model 3,603.38,190,251,2442
1075,Wilson model 4,6013.32,7,215,3821
1076,Gosen model 2,82.71,167,38,3562
1077,Spalding model 1,1.78,100,175,2216
1078,First USA model 1,0.82,138,228,3296
1079,Roll Out model 3,112.46,78,380,1831
1080,Wilson model 2,70.29,194,175,2249
1081,Swain model 1,4.10,41,324,2868
1082,First USA model 3,462.26,101,5,2357
1083,Ektelon model 2,63.24,50,309,2393
1084,Z-Ball model 4,7242.65,57,95,641
1085,Marty Hogan model 3,367.79,199,225,194
1086,Pinch model 2,20.81,44,273,1800
1087,Head model 1,9.24,122,222,3674
1088,Z-Ball model 3,386.94,143,98,1386
1089,Z-Ball model 4,5258.87,116,351,463
1090,Swain model 2,96.80,170,288,1282
1091,Wilson model 1,7.55,95,368,708
1092,Wilson model 4,7068.85,95,190,724
1093,E-Force model 2,36.12,165,90,2807
1094,Nelson model 2,63.87,148,31,1187
1095,Nike model 3,313.78,103,20,416
1096,Skip Shot model 4,0299.91,156,280,1879
1097,Wilson model 1,4.52,53,112,786
1098,Marty Hogan model 3,148.32,65,189,2073
1099,Pinch model 2,92.09,12,271,2837
1100,Santa Anne Company model 2,31.48,132,267,591
1101,Pinch model 1,3.24,117,172,1003
1102,Spalding model 1,6.08,100,80,621
1103,CourtPlay model 4,6114.61,20,400,3986
1104,Spalding model 1,7.28,100,81,2933
1105,Pinch model 2,66.91,79,163,1252
1106,Reebok model 4,3131.93,68,23,515
1107,Gosen model 3,245.15,123,49,345
1108,Beefcake model 3,280.09,45,170,3241
1109,Pro Kennex model 4,2524.95,36,55,2839
1110,E-Force model 3,008.85,81,157,2602
1111,Marty Hogan model 3,938.23,93,178,2542
1112,Bubble Face model 1,8.78,49,372,421
1113,Ellis model 4,5281.45,25,195,1922
1114,Z-Ball model 3,971.79,116,125,883
1115,Skip Shot model 3,823.40,110,393,2187
1116,Roll Out model 1,6.99,78,123,816
1117,E-Force model 1,5.12,180,399,1073
1118,Ellis model 3,253.51,25,260,2322
1119,Pinch model 2,42.83,79,115,3612
1120,Bubble Face model 4,2831.26,24,115,2328
1121,Head model 2,33.31,122,341,3078
1122,Pinch model 4,9604.75,179,110,1860
1123,Nike model 3,168.27,141,349,2038
1124,Pinch model 1,6.05,79,81,2423
1125,Johnson model 3,909.00,131,20,952
1126,Roll Out model 2,30.77,128,19,459
1127,Gosen model 2,29.47,167,255,3577
1128,Pro Kennex model 3,831.82,159,152,648
1129,Beefcake model 4,8292.05,45,340,1655
1130,E-Force model 4,4824.96,165,238,1020
1131,Pinch model 3,995.54,117,329,2902
1132,E-Force model 2,96.39,81,39,2068
1133,Nelson model 4,1507.13,71,315,3588
1134,Pro Kennex model 4,7423.14,193,220,3069
1135,Spalding model 2,59.05,107,356,3178
1136,Pro Kennex model 1,1.08,36,235,2691
1137,Genesis model 4,6186.37,183,14,611
1138,Gemini model 4,5249.09,55,131,1142
1139,Head model 4,0429.09,52,147,1358
1140,Beefcake model 2,06.84,45,183,158
1141,Santa Anne Company model 2,99.47,161,333,3783
1142,Gemini model 1,5.51,176,132,2708
1143,Roll Out model 2,96.09,67,131,1071
1144,Swain model 1,5.58,189,312,497
1145,Gosen model 1,9.31,59,53,443
1146,Bubble Face model 4,0640.37,97,178,3316
1147,Ellis model 2,10.94,25,147,2390
1148,Marty Hogan model 4,8854.27,174,383,1957
1149,CourtPlay model 4,8326.28,84,394,3386
1150,Wilson model 4,1857.52,98,267,3294
1151,CourtPlay model 1,9.76,20,236,3819
1152,Pinch model 1,5.47,179,331,529
1153,Bubble Face model 4,3448.00,24,116,1056
1154,Pinch model 2,88.97,32,229,2545
1155,Z-Ball model 3,929.06,145,68,1389
1156,Reebok model 2,54.24,118,111,2147
1157,Beefcake model 4,0.00,0,0,1626
1158,E-Force model 4,9800.36,83,147,3575
1159,Roll Out model 2,62.37,114,79,2156
1160,Marty Hogan model 3,464.20,73,78,3633
1161,Pro Kennex model 1,2.64,186,271,446
1162,Z-Ball model 4,8495.63,70,55,1748
1163,CourtPlay model 2,90.30,84,303,3339
